,date,open,high,low,close,volume
1000,2017-12-20,146.89292907714844,147.12237548828125,146.06118774414062,146.2237091064453,3959842
1001,2017-12-21,146.4340362548828,146.71128845214844,144.82791137695312,144.8374786376953,4344979
1002,2017-12-22,145.14340209960938,146.27151489257812,144.8374786376953,145.7935028076172,3128168
1003,2017-12-26,145.8030548095703,147.09368896484375,145.7935028076172,146.10899353027344,2593034
1004,2017-12-27,146.2237091064453,146.44358825683594,145.89866638183594,146.3957977294922,2248168
1005,2017-12-28,146.46270751953125,147.34225463867188,146.46270751953125,147.26577758789062,2811230
1006,2017-12-29,147.3900604248047,147.91586303710938,146.67303466796875,146.67303466796875,3480147
1007,2018-01-02,147.70555114746094,148.0019073486328,146.7877655029297,147.46653747558594,4395815
1008,2018-01-03,150.420654296875,152.7820281982422,149.45506286621094,151.52008056640625,9875914
1009,2018-01-04,152.62905883789062,155.181640625,152.3613739013672,154.5889129638672,7903785
1010,2018-01-05,155.29637145996094,155.73614501953125,154.01528930664062,155.3441619873047,5434807
1011,2018-01-08,155.50669860839844,156.70172119140625,154.5889129638672,156.28106689453125,5478425
1012,2018-01-09,156.69215393066406,157.29444885253906,155.88909912109375,156.625244140625,4541523
1013,2018-01-10,155.74569702148438,157.10325622558594,155.35372924804688,156.95985412597656,4366109
1014,2018-01-11,157.55258178710938,157.68641662597656,156.11854553222656,156.97897338867188,3969047
1015,2018-01-12,156.806884765625,157.49522399902344,155.8604278564453,155.965576171875,5263367
1016,2018-01-16,157.83938598632812,158.02102661132812,156.16635131835938,156.6443634033203,8152733
1017,2018-01-17,160.6214141845703,161.69215393066406,159.90440368652344,161.2332763671875,12248660
1018,2018-01-18,162.52389526367188,163.6042022705078,160.75526428222656,161.68260192871094,14915228
1019,2018-01-19,157.2275390625,158.12619018554688,154.2064971923828,155.2294464111328,22146435
1020,2018-01-22,154.4072723388672,156.76864624023438,154.0248565673828,155.44932556152344,8870917
1021,2018-01-23,155.65965270996094,158.94837951660156,155.36329650878906,158.93881225585938,7809645
1022,2018-01-24,159.4168243408203,161.30018615722656,157.5717010498047,158.09751892089844,5904670
1023,2018-01-25,158.61376953125,159.4455108642578,157.92543029785156,158.193115234375,3454415
1024,2018-01-26,158.8145294189453,160.0478057861328,158.49903869628906,159.9808807373047,3962143
1025,2018-01-29,160.08604431152344,160.98471069335938,158.70936584472656,159.46463012695312,3678782
1026,2018-01-30,158.90057373046875,159.43594360351562,155.98471069335938,156.42446899414062,5127806
1027,2018-01-31,156.5487518310547,157.73422241210938,155.602294921875,156.50096130371094,4260149
1028,2018-02-01,156.0133819580078,156.91204833984375,154.78012084960938,155.2581329345703,4638173
1029,2018-02-02,154.5889129638672,154.87571716308594,151.88336181640625,152.0363311767578,5493487
1030,2018-02-05,150.9464569091797,151.52963256835938,143.4034423828125,145.82217407226562,9148944
1031,2018-02-06,143.68069458007812,148.65200805664062,142.55258178710938,148.50860595703125,10321614
1032,2018-02-07,147.3900604248047,148.50860595703125,146.53919982910156,147.08413696289062,6432063
1033,2018-02-08,145.77438354492188,146.42446899414062,141.0133819580078,141.09942626953125,7090939
1034,2018-02-09,142.06500244140625,143.91969299316406,138.04971313476562,142.93499755859375,8188402
1035,2018-02-12,144.26385498046875,145.69789123535156,143.69024658203125,144.7418670654297,6151944
1036,2018-02-13,144.26385498046875,144.53155517578125,143.0592803955078,144.12045288085938,5115986
1037,2018-02-14,143.5850830078125,148.18356323242188,143.4034423828125,147.95411682128906,5731034
1038,2018-02-15,148.6615753173828,149.96176147460938,146.9407196044922,149.14913940429688,5882286
1039,2018-02-16,148.86233520507812,150.85086059570312,148.8432159423828,149.31166076660156,4479913
1040,2018-02-20,148.93881225585938,149.10133361816406,147.10325622558594,148.33651733398438,4696122
1041,2018-02-21,148.5946502685547,149.89483642578125,147.13192749023438,147.18930053710938,3900116
1042,2018-02-22,147.70555114746094,148.2218017578125,146.07073974609375,146.44358825683594,4209732
1043,2018-02-23,147.51434326171875,148.9961700439453,147.29444885253906,148.68069458007812,3405881
1044,2018-02-26,148.9579315185547,151.89292907714844,148.67112731933594,151.6061248779297,3776374
1045,2018-02-27,151.49139404296875,152.7533416748047,149.64627075195312,149.66539001464844,4432216
1046,2018-02-28,150.5736083984375,151.1854705810547,148.94837951660156,148.97705078125,3978461
1047,2018-03-01,148.69024658203125,150.06692504882812,146.07073974609375,147.04588317871094,4225108
1048,2018-03-02,146.07073974609375,147.95411682128906,145.2007598876953,147.69598388671875,3411111
1049,2018-03-05,147.34225463867188,150.56405639648438,146.988525390625,150.0478057861328,3839448
1050,2018-03-06,150.36329650878906,150.9464569091797,148.33651733398438,148.87188720703125,3855242
1051,2018-03-07,148.18356323242188,151.84512329101562,147.92543029785156,151.35755920410156,4819654
1052,2018-03-08,152.0076446533203,152.55258178710938,148.25047302246094,149.34034729003906,6752558
1053,2018-03-09,150.54493713378906,152.5621337890625,150.38241577148438,152.30401611328125,5253221
1054,2018-03-12,152.6195068359375,153.93881225585938,151.88336181640625,153.2122344970703,5296421
1055,2018-03-13,153.04971313476562,154.9808807373047,151.8260040283203,152.31358337402344,4378138
1056,2018-03-14,153.12619018554688,153.61376953125,150.8030548095703,151.16635131835938,3798863
1057,2018-03-15,151.73040771484375,154.15870666503906,151.5487518310547,152.5908203125,4048648
1058,2018-03-16,153.02102661132812,154.85659790039062,152.6195068359375,153.2122344970703,9688784
1059,2018-03-19,152.68641662597656,152.85850524902344,149.56979370117188,150.43020629882812,5734172
1060,2018-03-20,150.5927276611328,150.98471069335938,148.46080017089844,149.33078002929688,4536188
1061,2018-03-21,149.68450927734375,151.24282836914062,149.06309509277344,149.7992401123047,3642381
1062,2018-03-22,148.18356323242188,148.4225616455078,145.31549072265625,145.4015350341797,4964630
1063,2018-03-23,145.5544891357422,145.86997985839844,142.0076446533203,142.34225463867188,4645181
1064,2018-03-26,144.5602264404297,146.90248107910156,143.67112731933594,146.625244140625,4292679
1065,2018-03-27,147.1797332763672,148.0592803955078,144.51242065429688,145.2294464111328,4062350
1066,2018-03-28,145.38241577148438,147.09368896484375,145.2103271484375,145.8126220703125,3833381
1067,2018-03-29,146.3384246826172,147.12237548828125,144.43594360351562,146.68260192871094,3577320
1068,2018-04-02,146.5965576171875,146.63479614257812,141.90248107910156,143.47036743164062,5387318
1069,2018-04-03,144.1682586669922,144.35946655273438,141.7781982421875,143.26004028320312,4325942
1070,2018-04-04,141.38623046875,147.67686462402344,140.965576171875,147.34225463867188,5026344
1071,2018-04-05,147.64817810058594,148.10707092285156,146.5965576171875,147.25621032714844,3331928
1072,2018-04-06,146.71128845214844,147.1797332763672,142.9636688232422,143.94837951660156,3841853
1073,2018-04-09,145.12428283691406,147.85850524902344,145.06692504882812,145.9751434326172,4616207
1074,2018-04-10,148.2122344970703,149.71319580078125,147.94454956054688,148.55641174316406,3981494
1075,2018-04-11,147.58126831054688,148.92926025390625,147.11280822753906,148.52772521972656,3458599
1076,2018-04-12,149.85659790039062,151.988525390625,149.78012084960938,151.11854553222656,5898812
1077,2018-04-13,151.69215393066406,152.2179718017578,149.0535430908203,149.818359375,4243727
1078,2018-04-16,151.0420684814453,152.14149475097656,150.73614501953125,150.9464569091797,4379393
1079,2018-04-17,151.8355712890625,154.87571716308594,151.53919982910156,153.83364868164062,10677045
1080,2018-04-18,145.44932556152344,145.91778564453125,141.73995971679688,142.2466583251953,21319258
1081,2018-04-19,142.62905883789062,142.64817810058594,140.17208862304688,141.20458984375,8458061
1082,2018-04-20,141.3957977294922,141.46270751953125,138.15487670898438,138.52772521972656,8645818
1083,2018-04-23,138.65200805664062,139.54110717773438,137.9827880859375,139.4455108642578,5560118
1084,2018-04-24,140.06692504882812,140.82217407226562,138.1739959716797,139.15870666503906,5142659
1085,2018-04-25,139.3785858154297,139.96176147460938,137.7724609375,139.52198791503906,7663414
1086,2018-04-26,140.15296936035156,140.87954711914062,139.7705535888672,140.26768493652344,4462027
1087,2018-04-27,140.38241577148438,140.77438354492188,139.25430297851562,140.03823852539062,3352953
1088,2018-04-30,140.4015350341797,140.89866638183594,138.5850830078125,138.5850830078125,4618613
1089,2018-05-01,138.28871154785156,138.64244079589844,137.16061401367188,138.62332153320312,4637336
1090,2018-05-02,138.10707092285156,138.4512481689453,135.82217407226562,136.1854705810547,5433865
1091,2018-05-03,135.87954711914062,135.9751434326172,133.7476043701172,135.74569702148438,5249456
1092,2018-05-04,134.89483642578125,138.0019073486328,134.11090087890625,137.58126831054688,4604701
1093,2018-05-07,137.66729736328125,137.97323608398438,136.3671112060547,136.92160034179688,3825222
1094,2018-05-08,136.71128845214844,137.1988525390625,135.8126220703125,136.71128845214844,5616079
1095,2018-05-09,135.65965270996094,136.73040771484375,135.06692504882812,136.3384246826172,4389016
1096,2018-05-10,136.8546905517578,137.9827880859375,136.72084045410156,137.89674377441406,3898024
1097,2018-05-11,137.7724609375,138.47991943359375,137.26577758789062,137.8011474609375,3214567
1098,2018-05-14,138.11663818359375,138.73805236816406,137.8011474609375,137.95411682128906,3364041
1099,2018-05-15,137.18930053710938,137.65774536132812,136.63479614257812,137.41873168945312,4277512
1100,2018-05-16,137.3804931640625,138.65200805664062,136.9694061279297,138.26959228515625,3314460
1101,2018-05-17,138.1453094482422,138.8049774169922,137.44741821289062,138.1453094482422,3292494
1102,2018-05-18,138.11663818359375,138.5659637451172,137.65774536132812,137.74378967285156,2805581
1103,2018-05-21,138.57553100585938,139.61758422851562,138.31739807128906,139.09178161621094,3027856
1104,2018-05-22,139.12045288085938,139.7705535888672,138.62332153320312,138.70936584472656,2389064
1105,2018-05-23,138.0019073486328,138.33651733398438,137.170166015625,138.30784606933594,3618846
1106,2018-05-24,138.04014587402344,138.12619018554688,136.66348266601562,137.73422241210938,3555040
1107,2018-05-25,137.5717010498047,138.2122344970703,137.1510467529297,137.32313537597656,5140358
1108,2018-05-29,136.26194763183594,136.6061248779297,134.04397583007812,135.0095672607422,4746330
1109,2018-05-30,135.65965270996094,136.806884765625,135.5831756591797,136.34799194335938,5353951
1110,2018-05-31,136.52963256835938,136.52963256835938,134.84703063964844,135.09559631347656,7144494
1111,2018-06-01,136.16635131835938,136.55831909179688,135.3919677734375,135.70745849609375,4034945
1112,2018-06-04,136.0420684814453,136.87380981445312,135.92733764648438,136.74952697753906,3174924
1113,2018-06-05,136.7590789794922,137.74378967285156,136.74952697753906,137.3804931640625,2966456
1114,2018-06-06,137.9923553466797,138.3556365966797,137.2275390625,138.34608459472656,3368225
1115,2018-06-07,138.62332153320312,140.24856567382812,138.55641174316406,138.96749877929688,4515059
1116,2018-06-08,138.62332153320312,139.9904327392578,138.02102661132812,139.71319580078125,5450183
1117,2018-06-11,140.17208862304688,140.92733764648438,139.71319580078125,140.13385009765625,3409960
1118,2018-06-12,140.6309814453125,141.03250122070312,140.17208862304688,140.4110870361328,2761963
1119,2018-06-13,140.33460998535156,140.98471069335938,139.7705535888672,139.91395568847656,3104737
1120,2018-06-14,140.2007598876953,140.51625061035156,138.70936584472656,138.8145294189453,3479310
1121,2018-06-15,138.52772521972656,139.07266235351562,137.3804931640625,138.9961700439453,9535336
1122,2018-06-18,137.83938598632812,138.1644287109375,136.84512329101562,138.12619018554688,4483574
1123,2018-06-19,136.8260040283203,137.87762451171875,136.66348266601562,137.5717010498047,3647402
1124,2018-06-20,137.87762451171875,138.1644287109375,136.14723205566406,136.35755920410156,3483075
1125,2018-06-21,136.31930541992188,136.84512329101562,134.63670349121094,135.03823852539062,4066534
1126,2018-06-22,135.4110870361328,135.5736083984375,134.5889129638672,135.06692504882812,5869420
1127,2018-06-25,134.22561645507812,134.22561645507812,132.1988525390625,132.68641662597656,9348207
1128,2018-06-26,133.23135375976562,133.69981384277344,132.2466583251953,132.9636688232422,4329917
1129,2018-06-27,132.9923553466797,133.6328887939453,131.4053497314453,131.4340362548828,4290483
1130,2018-06-28,132.02676391601562,134.35946655273438,131.88336181640625,133.88145446777344,4731790
1131,2018-06-29,134.14913940429688,135.14340209960938,133.47036743164062,133.55641174316406,3880765
1132,2018-07-02,132.1988525390625,134.0535430908203,132.12237548828125,133.70936584472656,3562048
1133,2018-07-03,134.46463012695312,134.7418670654297,133.2409210205078,133.43212890625,2053507
1134,2018-07-05,134.30210876464844,135.2103271484375,133.7762908935547,135.2103271484375,3916956
1135,2018-07-06,135.30592346191406,136.65391540527344,134.96176147460938,136.21414184570312,2980054
1136,2018-07-09,136.31930541992188,138.3556365966797,136.20458984375,138.04014587402344,4084316
1137,2018-07-10,138.15487670898438,139.1873779296875,137.91586303710938,138.34608459472656,3950742
1138,2018-07-11,137.66729736328125,139.76100158691406,137.66729736328125,138.5659637451172,3688824
1139,2018-07-12,139.43594360351562,140.3728485107422,139.33078002929688,140.0095672607422,3262997
1140,2018-07-13,140.0095672607422,140.51625061035156,139.3881378173828,139.48374938964844,3203480
1141,2018-07-16,139.26385498046875,139.3785858154297,137.86807250976562,139.06309509277344,3628365
1142,2018-07-17,138.3843231201172,138.62332153320312,137.0363311767578,137.1797332763672,5331148
1143,2018-07-18,137.1988525390625,138.43212890625,136.46270751953125,138.1644287109375,7254324
1144,2018-07-19,141.34799194335938,143.91969299316406,140.77438354492188,142.67686462402344,15329967
1145,2018-07-20,142.04588317871094,142.31358337402344,139.82791137695312,139.91395568847656,6709672
1146,2018-07-23,139.91395568847656,140.24856567382812,138.6328887939453,139.29254150390625,4077203
1147,2018-07-24,140.24856567382812,140.5736083984375,139.50286865234375,139.94264221191406,4070614
1148,2018-07-25,139.5889129638672,140.2007598876953,139.10133361816406,140.17208862304688,3797921
1149,2018-07-26,140.9464569091797,142.70555114746094,140.181640625,140.2581329345703,4997788
